player_name,season,off_score_1,off_score_2,off_score_3,def_score,reb_score
Leo Meindl,2020-2021,72.85262855501293,44.01034185578857,88.10686584314851,38.0063200229819,77.36282677391554
Conor Morgan,2020-2021,42.45906348750359,30.04883654122379,49.353634013214595,19.24734271760988,64.78023556449295
Johnny Dee,2020-2021,27.176098822177536,87.87704682562482,85.32031025567366,10.74403906923298,12.999138178684285
Jeffery Taylor,2020-2021,13.444412525136451,70.55443837977593,37.92013789141052,13.415685147945991,27.003734559034758
Bojan Dubljevic,2020-2021,91.41051422005172,50.12927319735708,20.999712726228097,87.38868141338696,90.76414823326631
Francisco Alonso,2020-2021,8.991669060614765,53.89255960930767,66.44642344153979,5.71674806090204,7.713300775639184
Tobias Borg,2020-2021,26.687733409939675,30.393565067509336,88.76759551852916,18.58661304222925,17.810973858086758
Oriol Pauli,2020-2021,42.20051709278943,66.18787704682563,52.42746337259408,56.276931916116055,66.01551278368285
David Jelinek,2020-2021,35.50703820741166,49.612180407928754,74.92099971272623,13.214593507612754,18.442976156276934
Sergi Garcia,2020-2021,5.1996552714737145,94.77161735133582,45.360528583740304,40.10341855788567,58.129847744900886
Jake Cohen,2020-2021,75.26572823901178,32.77793737431772,18.270611893134156,77.19046251077276,62.76931916116059
Victor Arteaga,2020-2021,91.23814995690891,4.682562482045389,7.009480034472852,82.16029876472278,93.26343004883654
Obi Emegano,2020-2021,71.81844297615628,47.62999138178684,88.85377765010054,34.21430623384085,29.74719908072393
Brandon Davies,2020-2021,84.60212582591208,15.972421717897156,7.871301350186728,94.31197931628842,75.25136455041654
Nenad Dimitrijevic,2020-2021,40.0746911806952,66.07296753806378,98.13272048261994,11.92186153404194,4.79747199080724
James Feldeine,2020-2021,69.1180695202528,84.97558172938811,80.55156564205687,64.09077851192187,12.280953748922723
Fabien Causeur,2020-2021,29.790290146509623,79.83338121229532,90.37632864119506,49.755817293881066,21.229531743751796
Yankuba Sima,2020-2021,92.47342717609882,6.291295604711291,5.688020683711577,68.4286124676817,81.1117494972709
Christopher Czerapowicz,2020-2021,33.72594082160299,82.87848319448435,79.71847170353347,28.784831944843436,62.4102269462798
Pere Tomas Noguera,2020-2021,38.78195920712439,56.39184142487791,49.612180407928754,20.82734846308532,69.54898017810974
Alberto Abalde,2020-2021,40.64923872450446,85.26285550129273,86.09594943981614,57.8569376615915,41.68342430336111
Alvaro Munoz,2020-2021,1.0916403332375753,61.36167767882792,26.486641769606432,2.757828210284401,40.002872737719045
Dario Brizuela,2020-2021,44.469979890835965,99.45417983338122,89.25596093076702,50.73254811835679,4.4527434645216895
Tomas Dimsa,2020-2021,47.71617351335823,88.68141338695777,79.23010629129561,11.720769893708704,6.004021832806665
Pablo Almazan Sierra,2020-2021,15.081873024992817,32.720482619936796,41.65469692617064,29.158287848319446,45.992530881930485
Jordan Davis,2020-2021,60.12640045963803,49.20999712726228,79.37374317724792,42.77506463659868,12.151680551565642
Melo Trimble,2020-2021,41.28124102269462,73.45590347601264,60.12640045963803,63.171502441827066,14.53605285837403
Angel Delgado,2020-2021,86.03849468543523,3.2461936225222634,22.493536340132145,86.1246768170066,99.88509049123815
Ziga Samar,2020-2021,1.637460499856363,34.93249066360241,94.28325193909797,1.8960068945705255,32.97902901465096
Tonye Frank Jekiri,2020-2021,96.83998850904912,16.518241884515945,13.386957770755531,89.97414536052858,93.26343004883654
Cory Higgins,2020-2021,67.2795173800632,63.688595231255384,90.40505601838552,92.53088193047977,18.442976156276934
Pau Ribas,2020-2021,47.45762711864407,81.26975007181845,44.84343579431198,49.43981614478598,6.463659867854064
Augusto Lima,2020-2021,87.67595518529158,11.950588911232405,12.58259120942258,95.6334386670497,98.47744900890548
